,Ad_exchange,slot,bidding_price,paying_price,advertiser_id
1600150,2,2,300,66,1458
1600151,2,2,300,50,1458
1600152,2,2,300,71,1458
1600153,2,0,300,67,1458
1600154,2,0,300,48,1458
1600155,2,0,300,59,1458
1600156,2,2,300,29,1458
1600157,2,0,300,59,1458
1600160,2,1,300,117,1458
1600161,2,2,300,18,1458
1600162,2,0,300,148,1458
1600163,2,2,300,286,1458
1600165,2,2,300,96,1458
1600166,2,1,300,20,1458
1600168,2,2,300,45,1458
1600169,2,2,300,64,1458
1600170,2,0,300,162,1458
1600171,2,1,300,20,1458
1600172,2,2,300,4,1458
1600173,2,0,300,140,1458
1600174,2,0,300,59,1458
1600176,2,2,300,34,1458
1600178,2,0,300,162,1458
1600179,2,2,300,102,1458
1600182,2,2,300,32,1458
1600183,2,2,300,26,1458
1600184,2,2,300,57,1458
1600186,2,2,300,27,1458
1600187,2,2,300,30,1458
1600188,2,1,300,20,1458
1600189,2,1,300,64,1458
1600190,2,1,300,126,1458
1600193,2,2,300,60,1458
1600195,2,2,300,68,1458
1600197,2,2,300,11,1458
1600198,2,2,300,229,1458
1600199,2,0,300,59,1458
1600200,2,0,300,177,1458
1600201,2,0,300,39,1458
1600202,2,0,300,162,1458
1600203,2,1,300,196,1458
1600204,2,0,300,133,1458
1600206,2,1,300,34,1458
1600207,2,1,300,115,1458
1600209,2,0,300,148,1458
1600211,2,2,300,32,1458
1600212,2,2,300,128,1458
1600213,2,1,300,10,1458
1600214,2,0,300,133,1458
1600216,2,1,300,54,1458
1600217,2,2,300,43,1458
1600218,2,2,300,52,1458
1600219,2,2,300,16,1458
1600220,2,2,300,101,1458
1600221,2,2,300,94,1458
1600223,2,2,300,159,1458
1600226,2,2,300,7,1458
1600227,2,1,300,65,1458
1600229,2,0,300,140,1458
1600230,2,2,300,52,1458
1600231,2,0,300,140,1458
1600232,2,0,300,59,1458
1600233,2,1,300,47,1458
1600234,2,2,300,5,1458
1600235,2,0,300,148,1458
1600236,2,0,300,118,1458
1600237,2,0,300,13,1458
1600240,2,2,300,24,1458
1600241,2,2,300,8,1458
1600242,2,1,300,12,1458
1600244,2,2,300,23,1458
1600246,2,2,300,106,1458
1600247,2,0,300,52,1458
1600248,2,2,300,11,1458
1600249,2,2,300,62,1458
1600250,2,1,300,202,1458
1600251,2,1,300,124,1458
1600252,2,2,300,4,1458
1600254,2,2,300,72,1458
1600255,2,2,300,5,1458
1600256,2,1,300,300,1458
1600257,2,2,300,100,1458
1600260,2,2,300,35,1458
1600261,2,1,300,8,1458
1600262,2,2,300,39,1458
1600263,2,2,300,50,1458
1600264,2,0,300,59,1458
1600265,2,2,300,58,1458
1600266,2,1,300,5,1458
1600268,2,2,300,220,1458
1600269,2,1,300,40,1458
1600270,2,2,300,300,1458
1600271,2,2,300,37,1458
1600272,2,0,300,177,1458
1600273,2,0,300,103,1458
1600274,2,2,300,22,1458
1600275,2,1,300,23,1458
1600276,2,2,300,27,1458
1600277,2,1,300,40,1458
1600278,2,2,300,35,1458
1600280,2,0,300,140,1458
1600281,2,2,300,10,1458
1600282,2,1,300,32,1458
1600283,2,2,300,18,1458
1600284,2,2,300,31,1458
1600285,2,0,300,5,1458
1600286,2,2,300,28,1458
1600287,2,2,300,40,1458
1600288,2,2,300,48,1458
1600289,2,2,300,19,1458
1600290,2,1,300,10,1458
1600291,2,0,300,5,1458
1600292,2,2,300,32,1458
1600293,2,2,300,56,1458
1600294,2,1,300,68,1458
1600295,2,0,300,13,1458
1600296,2,0,300,5,1458
1600299,2,2,300,38,1458
1600300,2,2,300,8,1458
1600301,2,2,300,30,1458
1600305,2,2,300,10,1458
1600306,2,0,300,133,1458
1600307,2,0,300,140,1458
1600308,2,1,300,11,1458
1600310,2,2,300,40,1458
1600312,2,2,300,21,1458
1600313,2,0,300,162,1458
1600314,2,2,300,37,1458
1600315,2,2,300,15,1458
1600317,2,2,300,44,1458
1600318,2,2,300,18,1458
1600319,2,2,300,40,1458
1600320,2,2,300,10,1458
1600321,2,1,300,42,1458
1600322,2,1,300,36,1458
1600324,2,2,300,32,1458
1600326,2,2,300,188,1458
1600327,2,2,300,5,1458
1600329,2,2,300,54,1458
1600330,2,0,300,148,1458
1600331,2,1,300,245,1458
1600332,2,2,300,10,1458
1600333,2,2,300,42,1458
1600334,2,0,300,59,1458
1600336,2,2,300,5,1458
1600337,2,0,300,5,1458
1600338,2,2,300,10,1458
1600340,2,1,300,106,1458
1600342,2,2,300,31,1458
1600343,2,2,300,5,1458
1600344,2,1,300,40,1458
1600346,2,2,300,50,1458
1600347,2,2,300,12,1458
1600348,2,1,300,31,1458
1600349,2,2,300,21,1458
1600350,2,1,300,28,1458
1600351,2,2,300,19,1458
1600353,2,0,300,5,1458
1600354,2,1,300,76,1458
1600355,2,0,300,59,1458
1600356,2,2,300,52,1458
1600357,2,2,300,40,1458
1600358,2,2,300,125,1458
1600359,2,1,300,14,1458
1600360,2,1,300,26,1458
1600362,2,1,300,52,1458
1600363,2,2,300,300,1458
1600364,2,2,300,145,1458
1600365,2,0,300,25,1458
1600366,2,0,300,59,1458
1600367,2,2,300,85,1458
1600368,2,1,300,10,1458
1600370,2,1,300,13,1458
1600371,2,0,300,148,1458
1600373,2,2,300,24,1458
1600374,2,0,300,59,1458
1600375,2,2,300,9,1458
1600378,2,1,300,9,1458
1600379,2,2,300,72,1458
1600381,2,2,300,52,1458
1600385,2,2,300,86,1458
1600386,2,2,300,52,1458
1600387,2,1,300,27,1458
1600389,2,1,300,54,1458
1600390,2,0,300,148,1458
1600393,2,0,300,140,1458
1600394,2,2,300,54,1458
1600395,2,2,300,129,1458
1600396,2,2,300,14,1458
1600397,2,2,300,6,1458
1600398,2,0,300,133,1458
1600399,2,1,300,119,1458
1600400,2,1,300,31,1458
1600401,2,1,300,67,1458
1600402,2,2,300,6,1458
1600403,2,1,300,5,1458
1600404,2,2,300,50,1458
1600406,2,2,300,40,1458
1600407,2,2,300,42,1458
1600409,2,2,300,4,1458
1600410,2,2,300,40,1458
1600412,2,0,300,59,1458
1600415,2,2,300,100,1458
1600416,2,2,300,31,1458
1600417,2,0,300,162,1458
1600418,2,2,300,89,1458
1600419,2,0,300,59,1458
1600420,2,2,300,10,1458
1600422,2,0,300,162,1458
1600424,2,2,300,68,1458
1600425,2,2,300,112,1458
1600426,2,2,300,38,1458
1600427,2,2,300,27,1458
1600428,2,2,300,33,1458
1600429,2,2,300,71,1458
1600430,2,2,300,49,1458
1600431,2,0,300,52,1458
1600432,2,2,300,16,1458
1600433,2,0,300,10,1458
1600435,2,2,300,286,1458
1600437,2,2,300,44,1458
1600438,2,1,300,8,1458
1600439,2,1,300,66,1458
1600440,2,1,300,268,1458
1600443,2,2,300,68,1458
1600444,2,2,300,50,1458
1600445,2,1,300,68,1458
1600446,2,0,300,72,1458
1600447,2,2,300,139,1458
1600449,2,2,300,52,1458
1600450,2,2,300,21,1458
1600451,2,1,300,54,1458
1600452,2,0,300,162,1458
1600454,2,2,300,264,1458
1600457,2,2,300,38,1458
1600459,2,0,300,148,1458
1600460,2,2,300,13,1458
1600461,2,2,300,12,1458
1600462,2,2,300,5,1458
1600463,2,0,300,140,1458
1600464,2,1,300,54,1458
1600465,2,2,300,179,1458
1600467,2,2,300,52,1458
1600471,2,0,300,148,1458
1600472,2,1,300,186,1458
1600474,2,0,300,13,1458
1600475,2,2,300,60,1458
1600476,2,1,300,42,1458
1600477,2,0,300,280,1458
1600479,2,2,300,50,1458
1600481,2,1,300,300,1458
1600483,2,1,300,26,1458
1600484,2,0,300,59,1458
1600485,2,2,300,58,1458
1600486,2,1,300,84,1458
1600487,2,0,300,162,1458
1600488,2,1,300,50,1458
1600489,2,1,300,5,1458
1600490,2,0,300,59,1458
1600491,2,2,300,50,1458
1600493,2,2,300,5,1458
1600497,2,1,300,59,1458
1600498,2,2,300,122,1458
1600500,2,0,300,103,1458
1600501,2,2,300,26,1458
1600502,2,2,300,53,1458
1600503,2,2,300,25,1458
1600504,2,1,300,207,1458
1600505,2,2,300,22,1458
1600507,2,2,300,120,1458
1600508,2,0,300,59,1458
1600509,2,2,300,26,1458
1600510,2,2,300,5,1458
1600511,2,2,300,40,1458
1600513,2,1,300,26,1458
1600514,2,0,300,162,1458
1600515,2,2,300,85,1458
1600516,2,2,300,20,1458
1600518,2,1,300,300,1458
1600519,2,0,300,10,1458
1600520,2,2,300,20,1458
1600521,2,0,300,59,1458
1600522,2,1,300,30,1458
1600523,2,0,300,130,1458
1600524,2,2,300,90,1458
1600525,2,0,300,13,1458
1600526,2,2,300,136,1458
1600527,2,0,300,133,1458
1600528,2,2,300,200,1458
1600529,2,1,300,249,1458
1600530,2,1,300,52,1458
1600531,2,0,300,140,1458
1600532,2,0,300,52,1458
1600534,2,2,300,52,1458
1600535,2,2,300,32,1458
1600536,2,2,300,123,1458
1600537,2,2,300,52,1458
1600538,2,2,300,52,1458
1600539,2,1,300,158,1458
1600540,2,0,300,140,1458
1600541,2,2,300,10,1458
1600542,2,2,300,83,1458
1600544,2,2,300,40,1458
1600546,2,1,300,111,1458
1600547,2,2,300,5,1458
1600548,2,2,300,41,1458
1600550,2,1,300,98,1458
1600551,2,2,300,100,1458
1600552,2,0,300,5,1458
1600553,2,2,300,38,1458
1600554,2,0,300,5,1458
1600555,2,0,300,140,1458
1600556,2,2,300,30,1458
1600559,2,2,300,5,1458
1600562,2,1,300,5,1458
1600563,2,0,300,5,1458
1600564,2,2,300,154,1458
1600565,2,2,300,52,1458
1600566,2,1,300,52,1458
1600568,2,1,300,52,1458
1600569,2,0,300,140,1458
1600570,2,1,300,81,1458
1600571,2,0,300,140,1458
1600572,2,2,300,13,1458
1600575,2,1,300,59,1458
1600576,2,2,300,34,1458
1600577,2,2,300,13,1458
1600578,2,2,300,32,1458
1600579,2,0,300,5,1458
1600580,2,2,300,139,1458
1600584,2,0,300,5,1458
1600585,2,2,300,27,1458
1600586,2,2,300,54,1458
1600587,2,0,300,5,1458
1600588,2,0,300,192,1458
1600589,2,1,300,79,1458
1600590,2,1,300,134,1458
1600591,2,2,300,241,1458
1600593,2,2,300,35,1458
1600594,2,2,300,34,1458
1600595,2,2,300,182,1458
1600596,2,2,300,10,1458
1600598,2,2,300,38,1458
1600599,2,2,300,53,1458
1600600,2,2,300,52,1458
1600601,2,1,300,41,1458
1600602,2,2,300,12,1458
1600603,2,0,300,148,1458
1600604,2,2,300,34,1458
1600605,2,0,300,10,1458
1600606,2,0,300,148,1458
1600607,2,0,300,5,1458
1600609,2,2,300,300,1458
1600610,2,2,300,9,1458
1600612,2,2,300,275,1458
1600613,2,2,300,33,1458
1600614,2,2,300,4,1458
1600615,2,1,300,158,1458
1600616,2,0,300,10,1458
1600617,2,2,300,72,1458
1600618,2,1,300,18,1458
1600619,2,2,300,156,1458
1600622,2,0,300,59,1458
1600623,2,0,300,140,1458
1600624,2,1,300,25,1458
1600625,2,1,300,12,1458
1600627,2,1,300,115,1458
1600628,2,2,300,71,1458
1600629,2,0,300,5,1458
1600630,2,0,300,35,1458
1600632,2,0,300,20,1458
1600633,2,1,300,63,1458
1600634,2,2,300,4,1458
1600635,2,2,300,280,1458
1600637,2,1,300,68,1458
1600639,2,0,300,23,1458
1600640,2,2,300,15,1458
1600641,2,0,300,162,1458
1600642,2,2,300,108,1458
1600644,2,2,300,166,1458
1600645,2,2,300,11,1458
1600646,2,1,300,16,1458
1600647,2,0,300,12,1458
1600648,2,2,300,20,1458
1600649,2,2,300,34,1458
1600650,2,2,300,31,1458
1600653,2,2,300,13,1458
1600654,2,2,300,32,1458
1600655,2,0,300,59,1458
1600656,2,0,300,148,1458
1600657,2,0,300,192,1458
1600658,2,2,300,31,1458
1600659,2,0,300,140,1458
1600660,2,2,300,47,1458
1600663,2,2,300,54,1458
1600664,2,0,300,148,1458
1600665,2,1,300,26,1458
1600667,2,0,300,162,1458
1600669,2,0,300,162,1458
1600670,2,2,300,102,1458
1600671,2,1,300,21,1458
1600672,2,2,300,90,1458
1600673,2,2,300,8,1458
1600674,2,1,300,293,1458
1600676,2,0,300,140,1458
1600677,2,2,300,52,1458
1600682,2,0,300,59,1458
1600683,2,0,300,148,1458
1600686,2,2,300,81,1458
1600687,2,1,300,30,1458
1600689,2,0,300,59,1458
1600690,2,1,300,38,1458
1600691,2,2,300,40,1458
1600692,2,2,300,40,1458
1600693,2,2,300,32,1458
1600694,2,2,300,29,1458
1600695,2,1,300,16,1458
1600696,2,2,300,89,1458
1600697,2,1,300,26,1458
1600698,2,2,300,50,1458
1600699,2,1,300,18,1458
1600700,2,2,300,252,1458
1600701,2,2,300,24,1458
1600703,2,1,300,181,1458
1600705,2,1,300,42,1458
1600706,2,0,300,162,1458
1600707,2,2,300,52,1458
1600710,2,2,300,266,1458
1600711,2,2,300,10,1458
1600712,2,1,300,5,1458
1600713,2,1,300,114,1458
1600715,2,2,300,32,1458
1600716,2,0,300,106,1458
1600717,2,0,300,177,1458
1600718,2,2,300,15,1458
1600719,2,0,300,148,1458
1600720,2,0,300,35,1458
1600721,2,2,300,121,1458
1600723,2,1,300,42,1458
1600726,2,1,300,50,1458
1600727,2,1,300,6,1458
1600728,2,2,300,52,1458
1600729,2,2,300,68,1458
1600730,2,0,300,103,1458
1600731,2,0,300,28,1458
1600732,2,2,300,42,1458
1600733,2,2,300,41,1458
1600735,2,1,300,152,1458
1600736,2,0,300,59,1458
1600737,2,2,300,40,1458
1600738,2,0,300,148,1458
1600739,2,0,300,162,1458
1600740,2,2,300,26,1458
1600741,2,1,300,90,1458
1600742,2,0,300,59,1458
1600743,2,2,300,230,1458
1600744,2,0,300,59,1458
1600745,2,0,300,144,1458
1600746,2,0,300,133,1458
1600749,2,0,300,162,1458
1600750,2,1,300,59,1458
1600751,2,1,300,83,1458
1600753,2,2,300,155,1458
1600754,2,0,300,162,1458
1600755,2,2,300,78,1458
1600756,2,0,300,118,1458
1600757,2,2,300,104,1458
1600758,2,2,300,50,1458
1600759,2,1,300,64,1458
1600760,2,2,300,56,1458
1600761,2,1,300,135,1458
1600762,2,1,300,40,1458
1600763,2,2,300,4,1458
1600764,2,0,300,133,1458
1600765,2,0,300,140,1458
1600766,2,2,300,23,1458
1600767,2,1,300,100,1458
1600770,2,0,300,133,1458
1600771,2,1,300,10,1458
1600775,2,1,300,20,1458
1600776,2,2,300,52,1458
1600777,2,1,300,19,1458
1600779,2,0,300,59,1458
1600780,2,0,300,5,1458
1600781,2,2,300,50,1458
1600783,2,2,300,52,1458
1600784,2,1,300,279,1458
1600785,2,2,300,34,1458
1600787,2,0,300,52,1458
1600788,2,2,300,32,1458
1600789,2,1,300,209,1458
1600791,2,0,300,59,1458
1600792,2,0,300,148,1458
1600793,2,2,300,114,1458
1600794,2,0,300,52,1458
1600798,2,2,300,52,1458
1600800,2,2,300,13,1458
1600802,2,1,300,141,1458
1600803,2,0,300,59,1458
1600804,2,2,300,40,1458
1600805,2,2,300,87,1458
1600806,2,2,300,64,1458
1600807,2,1,300,40,1458
1600809,2,1,300,85,1458
1600810,2,1,300,154,1458
1600813,2,1,300,10,1458
1600814,2,0,300,140,1458
1600815,2,2,300,192,1458
1600816,2,2,300,13,1458
1600817,2,2,300,5,1458
1600818,2,0,300,13,1458
1600819,2,2,300,50,1458
1600820,2,0,300,140,1458
1600821,2,1,300,11,1458
1600822,2,0,300,78,1458
1600823,2,2,300,201,1458
1600824,2,2,300,20,1458
1600825,2,2,300,50,1458
1600828,2,2,300,208,1458
1600829,2,0,300,78,1458
1600830,2,1,300,96,1458
1600831,2,0,300,148,1458
1600832,2,2,300,8,1458
1600833,2,0,300,162,1458
1600834,2,2,300,93,1458
1600836,2,1,300,26,1458
1600837,2,2,300,100,1458
1600838,2,2,300,10,1458
1600839,2,2,300,105,1458
1600840,2,2,300,192,1458
1600841,2,2,300,42,1458
1600842,2,2,300,50,1458
1600843,2,1,300,90,1458
1600845,2,2,300,11,1458
1600846,2,1,300,82,1458
1600847,2,0,300,16,1458
1600848,2,2,300,30,1458
1600849,2,2,300,18,1458
1600851,2,2,300,76,1458
1600852,2,2,300,132,1458
1600853,2,0,300,59,1458
1600854,2,0,300,140,1458
1600855,2,0,300,148,1458
1600856,2,1,300,27,1458
1600857,2,0,300,59,1458
1600858,2,1,300,15,1458
1600859,2,2,300,12,1458
1600860,2,2,300,109,1458
1600861,2,2,300,31,1458
1600862,2,2,300,153,1458
1600863,2,0,300,38,1458
1600864,2,0,300,59,1458
1600866,2,2,300,10,1458
1600869,2,1,300,78,1458
1600870,2,0,300,148,1458
1600871,2,0,300,59,1458
1600872,2,0,300,126,1458
1600873,2,0,300,162,1458
1600874,2,2,300,107,1458
1600875,2,0,300,4,1458
1600876,2,2,300,120,1458
1600877,2,1,300,204,1458
1600878,2,1,300,121,1458
1600879,2,0,300,4,1458
1600880,2,1,300,48,1458
1600881,2,2,300,35,1458
1600883,2,0,300,32,1458
1600884,2,2,300,40,1458
1600885,2,1,300,82,1458
1600886,2,2,300,35,1458
1600888,2,2,300,4,1458
1600890,2,2,300,178,1458
1600891,2,0,300,93,1458
1600893,2,2,300,54,1458
1600894,2,1,300,31,1458
1600895,2,2,300,268,1458
1600896,2,1,300,43,1458
1600897,2,2,300,15,1458
1600900,2,0,300,16,1458
1600901,2,0,300,162,1458
1600902,2,0,300,62,1458
1600903,2,2,300,40,1458
1600904,2,1,300,16,1458
1600905,2,2,300,12,1458
1600906,2,2,300,31,1458
1600907,2,2,300,6,1458
1600909,2,2,300,173,1458
1600910,2,2,300,37,1458
1600911,2,2,300,20,1458
1600912,2,2,300,300,1458
1600915,2,0,300,59,1458
1600918,2,1,300,37,1458
1600919,2,2,300,52,1458
1600921,2,2,300,5,1458
1600922,2,0,300,148,1458
1600923,2,1,300,42,1458
1600924,2,2,300,28,1458
1600926,2,2,300,62,1458
1600931,2,1,300,22,1458
1600932,2,0,300,5,1458
1600933,2,0,300,59,1458
1600934,2,2,300,71,1458
1600935,2,1,300,5,1458
1600936,2,2,300,52,1458
1600937,2,2,300,5,1458
1600938,2,2,300,87,1458
1600941,2,1,300,194,1458
1600942,2,2,300,15,1458
1600943,2,1,300,50,1458
1600944,2,2,300,41,1458
1600945,2,1,300,42,1458
1600946,2,1,300,19,1458
1600947,2,2,300,52,1458
1600949,2,1,300,17,1458
1600950,2,2,300,215,1458
1600951,2,0,300,10,1458
1600953,2,1,300,116,1458
1600954,2,2,300,184,1458
1600955,2,2,300,34,1458
1600957,2,2,300,50,1458
1600958,2,1,300,27,1458
1600959,2,2,300,16,1458
1600960,2,0,300,162,1458
1600961,2,0,300,40,1458
1600962,2,0,300,59,1458
1600964,2,2,300,42,1458
1600965,2,0,300,38,1458
1600966,2,1,300,12,1458
1600967,2,2,300,28,1458
1600968,2,2,300,66,1458
1600969,2,0,300,162,1458
1600970,2,1,300,27,1458
1600971,2,2,300,5,1458
1600972,2,2,300,272,1458
1600973,2,2,300,20,1458
1600974,2,1,300,10,1458
1600975,2,2,300,128,1458
1600977,2,2,300,19,1458
1600979,2,1,300,40,1458
1600980,2,2,300,26,1458
1600981,2,0,300,280,1458
1600983,2,2,300,27,1458
1600984,2,0,300,10,1458
1600985,2,0,300,5,1458
1600986,2,2,300,35,1458
1600987,2,2,300,13,1458
1600988,2,1,300,14,1458
1600989,2,2,300,12,1458
1600990,2,2,300,9,1458
1600991,2,0,300,4,1458
1600992,2,2,300,98,1458
1600993,2,1,300,300,1458
1600995,2,2,300,95,1458
1600996,2,1,300,30,1458
1600997,2,2,300,58,1458
1600998,2,0,300,59,1458
1601000,2,1,300,77,1458
1601001,2,2,300,20,1458
1601003,2,1,300,172,1458
1601005,2,0,300,4,1458
1601006,2,2,300,46,1458
1601007,2,2,300,35,1458
1601008,2,2,300,4,1458
1601009,2,1,300,129,1458
1601011,2,2,300,28,1458
1601012,2,2,300,50,1458
1601013,2,1,300,9,1458
1601014,2,2,300,107,1458
1601015,2,0,300,5,1458
1601016,2,2,300,10,1458
1601017,2,2,300,125,1458
1601018,2,2,300,40,1458
1601019,2,2,300,50,1458
1601020,2,2,300,176,1458
1601021,2,2,300,78,1458
1601022,2,1,300,105,1458
1601025,2,2,300,132,1458
1601026,2,2,300,27,1458
1601027,2,2,300,16,1458
1601028,2,2,300,5,1458
1601029,2,2,300,5,1458
1601030,2,2,300,80,1458
1601031,2,1,300,15,1458
1601033,2,1,300,266,1458
1601034,2,0,300,52,1458
1601035,2,0,300,59,1458
1601037,2,2,300,32,1458
1601038,2,1,300,272,1458
1601039,2,2,300,21,1458
1601040,2,2,300,258,1458
1601041,2,2,300,12,1458
1601043,2,2,300,50,1458
1601044,2,0,300,5,1458
1601045,2,2,300,52,1458
1601046,2,2,300,109,1458
1601047,2,0,300,148,1458
1601048,2,0,300,22,1458
1601050,2,2,300,13,1458
1601051,2,2,300,94,1458
1601053,2,2,300,15,1458
1601054,2,1,300,71,1458
1601055,2,1,300,117,1458
1601056,2,2,300,300,1458
1601057,2,2,300,185,1458
1601059,2,0,300,140,1458
1601060,2,0,300,148,1458
1601061,2,0,300,5,1458
1601062,2,1,300,5,1458
1601063,2,0,300,4,1458
1601064,2,2,300,32,1458
1601065,2,2,300,84,1458
1601066,2,2,300,32,1458
1601067,2,2,300,40,1458
1601068,2,0,300,6,1458
1601069,2,2,300,32,1458
1601070,2,2,300,185,1458
1601071,2,1,300,32,1458
1601072,2,1,300,19,1458
1601073,2,1,300,82,1458
1601074,2,1,300,100,1458
1601075,2,2,300,113,1458
1601076,2,2,300,36,1458
1601077,2,2,300,214,1458
1601079,2,2,300,72,1458
1601080,2,0,300,148,1458
1601082,2,1,300,18,1458
1601083,2,1,300,52,1458
1601085,2,0,300,78,1458
1601086,2,2,300,25,1458
1601087,2,2,300,54,1458
1601088,2,2,300,74,1458
1601089,2,2,300,74,1458
1601090,2,0,300,103,1458
1601091,2,0,300,59,1458
1601092,2,0,300,8,1458
1601093,2,0,300,75,1458
1601094,2,2,300,254,1458
1601095,2,2,300,9,1458
1601096,2,0,300,140,1458
1601097,2,2,300,20,1458
1601098,2,2,300,65,1458
1601099,2,0,300,280,1458
1601100,2,2,300,13,1458
1601101,2,1,300,12,1458
1601102,2,2,300,64,1458
1601104,2,2,300,141,1458
1601105,2,2,300,28,1458
1601106,2,0,300,59,1458
1601107,2,2,300,27,1458
1601109,2,0,300,13,1458
1601111,2,2,300,5,1458
1601112,2,1,300,31,1458
1601113,2,2,300,43,1458
1601114,2,1,300,76,1458
1601115,2,1,300,48,1458
1601116,2,2,300,52,1458
1601117,2,2,300,170,1458
1601118,2,2,300,22,1458
1601120,2,0,300,4,1458
1601121,2,0,300,26,1458
1601122,2,0,300,59,1458
1601123,2,1,300,12,1458
1601124,2,2,300,40,1458
1601125,2,1,300,26,1458
1601126,2,1,300,283,1458
1601127,2,2,300,41,1458
1601128,2,2,300,50,1458
1601129,2,2,300,20,1458
1601130,2,1,300,75,1458
1601132,2,2,300,115,1458
1601133,2,2,300,5,1458
1601134,2,2,300,19,1458
1601135,2,2,300,52,1458
1601136,2,2,300,114,1458
1601137,2,2,300,16,1458
1601138,2,2,300,163,1458
1601141,2,2,300,52,1458
1601142,2,2,300,18,1458
1601143,2,0,300,16,1458
1601144,2,1,300,64,1458
1601145,2,2,300,197,1458
1601146,2,2,300,48,1458
1601147,2,2,300,72,1458
1601149,2,2,300,17,1458
1601150,2,2,300,38,1458
1601151,2,1,300,46,1458
1601152,2,1,300,42,1458
1601153,2,1,300,6,1458
1601154,2,1,300,272,1458
1601155,2,2,300,20,1458
1601156,2,2,300,94,1458
1601157,2,2,300,176,1458
1601158,2,2,300,69,1458
1601159,2,0,300,52,1458
1601160,2,2,300,52,1458
1601161,2,2,300,16,1458
1601163,2,2,300,52,1458
1601164,2,1,300,28,1458
1601165,2,2,300,8,1458
1601166,2,2,300,94,1458
1601167,2,2,300,54,1458
1601168,2,2,300,52,1458
1601169,2,0,300,148,1458
1601170,2,2,300,4,1458
1601171,2,1,300,5,1458
1601173,2,2,300,44,1458
1601174,2,2,300,168,1458
1601175,2,2,300,5,1458
1601176,2,2,300,32,1458
1601177,2,2,300,10,1458
1601178,2,2,300,166,1458
1601180,2,2,300,49,1458
1601182,2,2,300,4,1458
1601183,2,0,300,75,1458
1601185,2,0,300,148,1458
1601186,2,2,300,263,1458
1601187,2,1,300,236,1458
1601188,2,2,300,176,1458
1601189,2,2,300,65,1458
1601190,2,2,300,203,1458
1601191,2,2,300,145,1458
1601192,2,2,300,26,1458
1601193,2,0,300,13,1458
1601194,2,2,300,225,1458
1601195,2,0,300,59,1458
1601196,2,2,300,6,1458
1601197,2,1,300,300,1458
1601198,2,1,300,5,1458
1601199,2,1,300,20,1458
1601200,2,0,300,148,1458
1601202,2,0,300,154,1458
1601203,2,0,300,234,1458
1601204,2,2,300,5,1458
1601205,2,1,300,93,1458
1601206,2,0,300,192,1458
1601208,2,2,300,27,1458
1601209,2,2,300,61,1458
1601210,2,2,300,74,1458
1601212,2,1,300,143,1458
1601213,2,2,300,21,1458
1601215,2,1,300,39,1458
1601216,2,1,300,24,1458
1601217,2,2,300,40,1458
1601219,2,2,300,52,1458
1601220,2,2,300,104,1458
1601221,2,0,300,59,1458
1601222,2,1,300,7,1458
1601223,2,1,300,81,1458
1601225,2,2,300,223,1458
1601226,2,0,300,8,1458
1601227,2,1,300,112,1458
1601228,2,1,300,52,1458
1601229,2,1,300,90,1458
1601230,2,1,300,52,1458
1601231,2,2,300,20,1458
1601232,2,1,300,10,1458
1601233,2,1,300,109,1458
1601234,2,0,300,112,1458
1601235,2,2,300,300,1458
1601236,2,2,300,52,1458
1601237,2,0,300,5,1458
1601239,2,1,300,40,1458
1601240,2,2,300,100,1458
1601242,2,2,300,186,1458
1601243,2,2,300,36,1458
1601244,2,2,300,30,1458
1601245,2,1,300,35,1458
1601246,2,2,300,5,1458
1601247,2,2,300,30,1458
1601248,2,2,300,40,1458
1601249,2,0,300,16,1458
1601251,2,2,300,5,1458
1601252,2,2,300,50,1458
1601254,2,2,300,15,1458
1601255,2,2,300,64,1458
1601256,2,2,300,30,1458
1601258,2,1,300,54,1458
1601260,2,1,300,38,1458
1601261,2,2,300,7,1458
1601262,2,2,300,21,1458
1601263,2,2,300,40,1458
1601264,2,1,300,5,1458
1601265,2,2,300,44,1458
1601266,2,2,300,27,1458
1601267,2,2,300,44,1458
1601268,2,2,300,22,1458
1601269,2,2,300,89,1458
1601270,2,1,300,72,1458
1601271,2,0,300,42,1458
1601272,2,2,300,99,1458
1601273,2,1,300,15,1458
1601274,2,2,300,22,1458
1601276,2,2,300,38,1458
1601278,2,0,300,140,1458
1601281,2,2,300,125,1458
1601282,2,1,300,52,1458
1601285,2,2,300,4,1458
1601286,2,2,300,5,1458
1601287,2,1,300,14,1458
1601288,2,1,300,81,1458
1601289,2,0,300,59,1458
1601290,2,2,300,243,1458
1601291,2,2,300,17,1458
1601292,2,1,300,19,1458
1601293,2,2,300,5,1458
1601294,2,2,300,74,1458
1601297,2,2,300,5,1458
1601298,2,2,300,50,1458
1601299,2,2,300,200,1458
1601300,2,1,300,11,1458
1601302,2,2,300,6,1458
1601303,2,2,300,300,1458
1601304,2,1,300,7,1458
1601305,2,0,300,67,1458
1601306,2,2,300,64,1458
1601307,2,1,300,5,1458
1601308,2,2,300,11,1458
1601309,2,2,300,4,1458
1601311,2,0,300,31,1458
1601312,2,2,300,10,1458
1601313,2,2,300,45,1458
1601314,2,0,300,140,1458
1601315,2,2,300,31,1458
1601316,2,2,300,5,1458
1601317,2,0,300,140,1458
1601318,2,0,300,148,1458
1601319,2,0,300,4,1458
1601320,2,1,300,5,1458
1601322,2,1,300,122,1458
1601323,2,1,300,43,1458
1601326,2,2,300,10,1458
